taxa_name,pectoral_fin,pelvic_fin,pectoral_inferred,pelvic_inferred,pectoral_propagated,pelvic_propagated,paired_fin
Paramonacanthus_nipponensis,1,0,1,0,1,1,2
Hypostomus_levis,1,?,2,?,1,0,3
Pseudojuloides_severnsi,1,?,1,?,1,0,3
Phtheirichthys_lineatus,1,1,2,2,0,0,3
Festucalex_cinctus,?,0,?,0,0,1,2
Mystus_armatus,1,1,2,2,0,0,3
Kaupichthys_diodontus,1,0,1,0,1,1,2
Micrognathus_andersonii,?,0,?,0,0,1,2
Jenynsia_alternimaculata,1,?,2,?,1,0,3
Leptodoras_myersi,1,?,2,?,1,0,3
Bovichtus_argentinus,1,?,2,?,1,0,3
Uranoscopus_sulphureus,1,?,2,?,1,0,3
Brachirus_pan,?,1,?,1,0,1,3
Petroscirtes_lupus,1,?,1,?,1,0,3
Ctenochaetus_strigosus,1,1,1,1,1,1,3
Benthosema_fibulatum,?,1,?,2,0,1,3
Loricaria_spinulifera,1,?,2,?,1,0,3
Cnesterodon_pirai,1,?,2,?,1,0,3
Oneirodes_mirus,1,0,1,0,1,1,2
Halichoeres_claudia,1,?,1,?,1,0,3
Lampadena_speculigera,?,1,?,2,0,1,3
Synodus_hoshinonis,?,1,?,2,0,1,3
Cycleptus_elongatus,?,1,?,2,0,0,3
Pachycara_andersoni,1,?,1,?,1,0,3
Aphyolebias_boticarioi,1,?,1,?,1,0,3
Ilyophis_saldanhai,?,0,?,0,0,1,2
Cyprinella_lepida,1,?,2,?,1,0,3
Corydoras_serratus,1,?,2,?,1,0,3
Pseudotylosurus_angusticeps,1,?,1,?,1,0,3
Limia_miragoanensis,1,?,2,?,1,0,3
Micrognathus_erugatus,?,0,?,0,0,1,2
Citharichthys_abbotti,1,?,2,?,1,0,3
Myripristis_gildi,?,1,?,2,0,1,3
Anematichthys_armatus,?,1,?,2,0,0,3
Facciolella_oxyrhyncha,0,0,0,0,1,1,0
Girardinus_cubensis,1,?,2,?,1,0,3
Kentrocapros_aculeatus,1,0,2,0,1,0,2
Nothobranchius_albimarginatus,1,?,2,?,1,0,3
Pampus_echinogaster,1,0,1,0,1,1,2
Euchilichthys_guentheri,1,1,2,1,0,0,3
Anguilla_interioris,1,0,1,0,1,1,2
Gymnammodytes_capensis,1,?,1,?,1,0,3
Pillaia_indica,1,0,1,0,0,0,2
Icosteus_aenigmaticus,1,0,1,0,0,0,2
Aphyosemion_ocellatum,1,?,2,?,1,0,3
Scartella_cristata,1,?,1,?,1,0,3
Liparis_newmani,1,?,1,?,1,0,3
Cottus_duranii,1,?,1,?,1,0,3
Cathorops_taylori,1,?,2,?,1,0,3
Cathorops_dasycephalus,1,?,2,?,1,0,3
Plotosus_fisadoha,1,?,2,?,1,0,3
Arothron_reticularis,1,1,1,2,1,1,3
Lithoxus_stocki,1,?,2,?,1,0,3
Pseudomystus_rugosus,1,1,2,2,0,0,3
Entomacrodus_lemuria,1,?,1,?,1,0,3
Ariosoma_shiroanago,1,0,1,0,1,1,2
Scriptaphyosemion_guignardi,1,?,2,?,1,0,3
Cetichthys_indagator,1,0,2,0,1,1,2
Poecilia_butleri,1,?,2,?,1,0,3
Silurichthys_phaiosoma,1,1,2,2,0,0,3
Mentodus_mesalirus,1,?,1,?,1,0,3
Ilisha_africana,1,1,1,1,1,0,3
Gymnothorax_polygonius,0,0,0,0,1,1,0
Mystus_alasensis,1,?,2,?,1,0,3
Chlorophthalmus_borealis,?,1,?,2,0,1,3
Cyprinodon_nazas,1,?,1,?,1,0,3
Spatuloricaria_euacanthagenys,1,?,2,?,1,0,3
Minilabrus_striatus,1,?,1,?,1,0,3
Nothobranchius_boklundi,1,?,2,?,1,0,3
Platytroctes_apus,1,0,1,0,0,0,2
Alectrias_benjamini,1,?,1,?,1,0,3
Cyprinus_chilia,?,1,?,2,0,1,3
Pimelodella_enochi,1,?,2,?,1,0,3
Trichomycterus_mimonha,1,?,1,?,1,0,3
Prionodraco_evansii,1,1,2,2,1,1,3
Spirinchus_lanceolatus,1,?,2,?,1,0,3
Etropus_crossotus,1,?,2,?,1,0,3
Melamphaes_lugubris,?,1,?,2,0,1,3
Rhabdoblennius_papuensis,1,?,1,?,1,0,3
Lycenchelys_tristichodon,1,?,1,?,1,0,3
Aseraggodes_cheni,?,1,?,1,0,1,3
Lepthoplosternum_stellatum,1,?,2,?,1,0,3
Hypostomus_vaillanti,1,?,2,?,1,0,3
Synodontis_nigriventris,1,1,2,2,0,0,3
Paramphilius_trichomycteroides,1,1,2,2,1,0,3
Gymnallabes_nops,0,0,0,0,0,0,0
Creedia_partimsquamigera,1,?,1,?,1,0,3
Odontostilbe_mitoptera,?,1,?,2,0,0,3
Apistoloricaria_condei,1,?,2,?,1,0,3
Ancistrus_jelskii,1,?,2,?,1,0,3
Cirripectes_hutchinsi,1,?,1,?,1,0,3
Austrofundulus_myersi,1,?,1,?,1,0,3
Tachysurus_adiposalis,1,?,2,?,1,0,3
Tatia_dunni,1,?,2,?,1,0,3
Uropterygius_genie,0,0,0,0,1,1,0
Akysis_galeatus,1,?,2,?,1,0,3
Bothus_ellipticus,1,1,1,1,1,1,3
Dolichosudis_fuliginosa,1,1,2,2,1,1,3
Tylosurus_pacificus,1,?,1,?,1,0,3
Gyrinomimus_andriashevi,1,0,2,0,1,1,2
Parotocinclus_eppleyi,1,?,2,?,1,0,3
Astyanax_ita,1,?,2,?,1,0,3
Artediellichthys_nigripinnis,1,?,1,?,1,0,3
Plicofollis_tonggol,1,?,2,?,1,0,3
Scartella_caboverdiana,1,?,1,?,1,0,3
Astyanax_robustus,1,?,2,?,1,0,3
Astyanax_troya,1,?,2,?,1,0,3
Kasatkia_memorabilis,1,0,1,0,0,0,2
Parapercis_diagonalis,1,?,2,?,1,0,3
Iheringichthys_megalops,1,?,2,?,1,0,3
Pseudojuloides_elongatus,1,?,1,?,1,0,3
Harpadon_nehereus,1,1,2,2,0,0,3
Aseraggodes_kaianus,?,1,?,1,0,1,3
Syngnathus_watermeyeri,?,0,?,0,0,1,2
Pseudoplatystoma_reticulatum,1,?,2,?,1,0,3
Cyprinodon_latifasciatus,1,?,1,?,1,0,3
Paraliparis_kocki,1,0,1,0,1,1,2
Astyanax_multidens,1,?,2,?,1,0,3
Flagellostomias_boureei,?,1,?,1,0,1,3
Pisodonophis_hijala,?,0,?,0,0,1,2
Solegnathus_lettiensis,?,0,?,0,0,1,2
Phyllorhinichthys_micractis,1,0,1,0,1,1,2
Atopochilus_chabanaudi,1,?,2,?,1,0,3
Diaphus_agassizii,?,1,?,2,0,1,3
Simipercis_trispinosa,1,?,2,?,1,0,3
Powellichthys_ventriosus,?,0,?,0,0,1,2
Carangoides_plagiotaenia,1,?,1,?,1,0,3
Lycodes_adolfi,1,?,1,?,1,0,3
Promyllantor_adenensis,?,0,?,0,0,1,2
Fundulus_confluentus,1,?,2,?,1,0,3
Acanthurus_grammoptilus,1,1,1,1,1,1,3
Paraliparis_gomoni,1,0,1,0,1,1,2
Stemonosudis_intermedia,1,1,2,2,1,1,3
Engyprosopon_longipelvis,1,1,1,1,1,1,3
Phallichthys_quadripunctatus,1,?,2,?,1,0,3
Ophichthus_brevirostris,?,0,?,0,0,1,2
Dysomma_fuscoventralis,?,0,?,0,0,1,2
Neonesthes_capensis,?,1,?,1,0,1,3
Pseudochondrostoma_polylepis,?,1,?,2,0,0,3
Pseudocoris_yamashiroi,1,?,1,?,1,0,3
Oreoglanis_tenuicauda,1,?,2,?,1,0,3
Liparis_rutteri,1,?,1,?,1,0,3
Cyclopsetta_fimbriata,1,?,2,?,1,0,3
Simpsonichthys_brunoi,1,?,1,?,1,0,3
Profundulus_punctatus,1,?,2,?,1,0,3
Tylosurus_punctulatus,1,?,1,?,1,0,3
Phractura_scaphyrhynchura,1,1,2,2,1,0,3
Squaliforma_villarsi,1,?,2,?,1,0,3
Etropus_delsmani,1,?,2,?,1,0,3
Diaphus_impostor,?,1,?,2,0,1,3
Microctenopoma_damasi,1,1,1,1,1,1,3
Brachypetersius_notospilus,1,1,2,2,0,0,3
Amphilius_korupi,1,?,2,?,1,0,3
Decapterus_punctatus,1,?,1,?,1,0,3
Aplocheilichthys_macrurus,1,?,2,?,1,0,3
Lipariscus_nanus,1,?,1,?,1,0,3
Microchirus_variegatus,?,1,?,1,0,1,3
Chiloglanis_lukugae,1,?,2,?,1,0,3
Notropis_scabriceps,1,1,2,2,0,0,3
Antennatus_tuberosus,1,1,1,1,1,1,3
Ancistrus_verecundus,1,?,2,?,1,0,3
Saccopharynx_paucovertebratis,1,0,1,0,1,1,2
Cynoglossus_gracilis,0,0,0,0,1,1,0
Cirrhilabrus_tonozukai,1,1,2,2,1,1,3
Rhamdiopsis_moreirai,1,1,2,2,0,0,3
Engyprosopon_regani,1,1,1,1,1,1,3
Pimelodella_procera,1,?,2,?,1,0,3
Hemibagrus_hoevenii,1,?,2,?,1,0,3
Panaqolus_purusiensis,1,1,2,2,0,0,3
Paralichthys_triocellatus,1,?,2,?,1,0,3
Phreatobius_cisternarum,1,1,2,2,0,0,3
Psednos_groenlandicus,1,?,2,?,0,0,3
Acestrorhynchus_minimus,1,?,2,?,0,0,3
Mephisto_fraserbrunneri,1,1,1,1,1,1,3
Trichonotus_filamentosus,1,?,2,?,1,0,3
Careproctus_marginatus,1,?,1,?,1,0,3
Scleropages_jardinii,1,?,1,?,1,0,3
Oxycercichthys_veliferus,1,?,1,?,1,0,3
Paraliparis_dewitti,1,0,1,0,1,1,2
Petrocephalus_keatingii,?,1,?,1,0,1,3
Bunocephalus_larai,1,1,2,1,0,1,3
Chaetostoma_milesi,1,?,2,?,1,0,3
Moxostoma_lacerum,?,1,?,2,0,0,3
Plicofollis_platystomus,1,?,2,?,1,0,3
Opisthopterus_tardoore,1,0,1,0,0,0,2
Synodontis_camelopardalis,1,?,2,?,1,0,3
Eupetrichthys_angustipes,1,?,1,?,1,0,3
Nematalosa_erebi,1,1,1,2,1,0,3
Spatuloricaria_nudiventris,1,?,2,?,1,0,3
Jordania_zonope,1,?,1,?,1,0,3
Nothobranchius_flammicomantis,1,?,2,?,1,0,3
Marilyna_pleurosticta,1,1,1,2,1,1,3
Nothobranchius_rosenstocki,1,?,2,?,1,0,3
Hemibagrus_microphthalmus,1,?,2,?,1,0,3
Clarias_werneri,1,?,1,?,1,0,3
Trichomycterus_caliensis,1,?,1,?,1,0,3
Catostomus_rimiculus,?,1,?,2,0,0,3
Mystus_bocourti,1,1,2,2,0,0,3
Notropis_ozarcanus,1,1,2,2,0,0,3
Pseudaphritis_urvillii,1,?,2,?,0,0,3
Brachygalaxias_gothei,1,1,1,2,1,1,3
Rhamdella_aymarae,1,?,2,?,1,0,3
Trichomycterus_hualco,1,?,1,?,1,0,3
Cirripectes_alboapicalis,1,?,1,?,1,0,3
Rivulus_insulaepinorum,1,?,1,?,1,0,3
Imparfinis_pseudonemacheir,1,?,2,?,1,0,3
Melanostomias_niger,?,1,?,1,0,1,3
Careproctus_melanuroides,1,?,1,?,1,0,3
Parapercis_ommatura,1,?,2,?,1,0,3
Corydoras_panda,1,?,2,?,0,0,3
Corydoras_heteromorphus,1,?,2,?,1,0,3
Moringua_bicolor,0,0,0,0,1,1,0
Sardinella_maderensis,1,1,1,1,1,0,3
Natalichthys_leptus,1,?,1,?,1,0,3
Bodianus_bathycapros,1,?,1,?,1,0,3
Lepidotrigla_bentuviai,1,?,1,?,1,0,3
Silurus_microdorsalis,1,?,1,?,1,0,3
Haplophryne_triregium,1,0,1,0,1,1,2
Cochlefelis_insidiator,1,1,2,2,0,0,3
Synodontis_batesii,1,1,2,2,0,0,3
Aseraggodes_pelvicus,?,1,?,1,0,1,3
Coryphoblennius_galerita,1,?,1,?,1,0,3
Bovichtus_oculus,1,?,2,?,1,0,3
Ostichthys_ovaloculus,?,1,?,2,0,1,3
Paraplagusia_sinerama,0,0,0,0,1,1,0
Careproctus_armatus,1,?,1,?,1,0,3
Hintonia_candens,?,1,?,2,0,1,3
Meiacanthus_atrodorsalis,1,?,1,?,1,0,3
Pareuchiloglanis_songdaensis,1,?,2,?,1,0,3
Ameiurus_catus,1,1,2,2,0,0,3
Cyclopteropsis_brashnikowi,1,?,1,?,1,0,3
Ichthyapus_acuticeps,?,0,?,0,0,1,2
Diaphus_anderseni,?,1,?,2,0,1,3
Trachycorystes_cratensis,1,?,2,?,1,0,3
Omosudis_lowii,1,1,2,2,0,0,3
Echiodon_dentatus,1,0,1,0,1,1,2
Sperata_seenghala,1,1,2,2,0,0,3
Cyprinodon_nichollsi,1,?,1,?,1,0,3
Trigonostigma_hengeli,1,?,2,?,0,0,3
Glyptothorax_panda,1,?,2,?,1,0,3
Gyrinomimus_grahami,1,0,2,0,1,1,2
Congriscus_megastomus,?,0,?,0,0,1,2
Dorosoma_cepedianum,1,1,1,1,1,0,3
Promyllantor_purpureus,?,0,?,0,0,1,2
Hemerocoetes_pauciradiatus,1,?,2,?,1,0,3
Megalonema_platanum,1,?,2,?,1,0,3
Schilbe_yangambianus,1,?,1,?,1,0,3
Silurus_lithophilus,1,?,2,?,0,0,3
Saurida_gracilis,1,1,2,2,0,0,3
Cteniloricaria_platystoma,1,?,2,?,1,0,3
Ostichthys_trachypoma,?,1,?,2,0,1,3
Mystus_pulcher,1,?,2,?,1,0,3
Tetranematichthys_wallacei,1,?,2,?,1,0,3
Anarchias_allardicei,0,0,0,0,1,1,0
Aseraggodes_beauforti,?,1,?,1,0,1,3
Leuciscus_idus,?,1,?,2,0,0,3
Plataplochilus_chalcopyrus,1,?,2,?,1,0,3
Canthigaster_callisterna,1,1,1,2,1,1,3
Parapercis_binivirgata,1,?,2,?,1,0,3
Corydoras_leopardus,1,?,2,?,1,0,3
Poeciliopsis_prolifica,1,?,2,?,1,0,3
Lampanyctus_parvicauda,?,1,?,2,0,1,3
Anodontostoma_thailandiae,1,?,1,?,1,0,3
Fundulopanchax_marmoratus,1,?,2,?,1,0,3
Zesticelus_ochotensis,1,?,1,?,1,0,3
Lycenchelys_bellingshauseni,1,?,1,?,1,0,3
Asarcenchelys_longimanus,?,0,?,0,0,1,2
Porichthys_mimeticus,1,1,2,2,1,1,3
Meiacanthus_bundoon,1,?,1,?,1,0,3
Noturus_taylori,1,?,2,?,1,0,3
Chalceus_erythrurus,1,1,2,2,0,0,3
Nettenchelys_erroriensis,0,0,0,0,1,1,0
Orestias_tutini,1,?,1,?,1,0,3
Lamontichthys_llanero,1,1,2,2,0,0,3
Trichomycterus_davisi,1,?,1,?,1,0,3
Plesiolebias_aruana,1,?,1,?,1,0,3
Trinectes_paulistanus,?,1,?,1,0,1,3
Velifer_hypselopterus,?,1,?,2,0,1,3
Corydoras_septentrionalis,1,1,2,2,0,0,3
Trichocottus_brashnikovi,1,?,1,?,1,0,3
Lycenchelys_callista,1,?,1,?,1,0,3
Hippocampus_algiricus,?,0,?,0,0,1,2
Gila_purpurea,1,?,2,?,1,0,3
Meuschenia_trachylepis,1,0,1,0,1,1,2
Loricaria_cataphracta,1,1,2,2,0,0,3
Hisonotus_montanus,1,?,2,?,1,0,3
Corydoras_aeneus,1,1,2,2,0,0,3
Glyptothorax_indicus,1,?,2,?,1,0,3
Callechelys_lutea,?,0,?,0,0,1,2
Labrus_merula,1,1,2,2,1,1,3
Heptapterus_fissipinnis,1,?,2,?,1,0,3
Liparis_kussakini,1,?,1,?,1,0,3
Chiloglanis_neumanni,1,1,2,2,0,0,3
Aseraggodes_sinusarabici,?,1,?,1,0,1,3
Leporellus_pictus,?,1,?,2,0,0,3
Limia_sulphurophila,1,?,2,?,1,0,3
Praealticus_margaritatus,1,?,1,?,1,0,3
Hippocampus_fisheri,?,0,?,0,0,1,2
Prionotus_stearnsi,1,?,1,?,1,0,3
Hemidoras_stenopeltis,1,?,2,?,1,0,3
Nemadoras_ternetzi,1,?,2,?,1,0,3
Nocomis_leptocephalus,1,1,2,2,0,0,3
Malacosteus_niger,1,1,1,1,0,0,3
Astronesthes_gibbsi,?,1,?,1,0,1,3
Ancistrus_nudiceps,1,?,2,?,1,0,3
Pterygotrigla_arabica,1,?,1,?,1,0,3
Ostichthys_kaianus,?,1,?,2,0,1,3
Careproctus_albescens,1,?,1,?,1,0,3
Ancistrus_ranunculus,1,?,2,?,1,0,3
Cirrhilabrus_rubriventralis,1,1,2,2,1,1,3
Diaphus_arabicus,?,1,?,2,0,1,3
Pituna_poranga,1,?,1,?,1,0,3
Farlowella_hasemani,1,?,2,?,1,0,3
Paraliparis_cerasinus,1,0,1,0,1,1,2
Stethopristes_eos,1,1,2,2,0,0,3
Diceratias_bispinosus,1,0,1,0,1,1,2
Lampanyctus_pusillus,?,1,?,2,0,1,3
Canthigaster_marquesensis,1,1,1,2,1,1,3
Gymnelus_gracilis,1,?,1,?,1,0,3
Petulanos_plicatus,?,1,?,2,0,0,3
Ophichthus_urolophus,?,0,?,0,0,1,2
Ompok_fumidus,1,?,1,?,1,0,3
Pareiorhaphis_splendens,1,1,2,2,0,0,3
Brevoortia_pectinata,1,1,1,1,1,0,3
Oneirodes_cristatus,1,0,1,0,1,1,2
Electrona_antarctica,?,1,?,2,0,1,3
Trichomycterus_latidens,1,?,1,?,1,0,3
Liparis_tunicatiformis,1,?,1,?,1,0,3
Ailia_coila,1,1,2,2,0,0,3
Yunnanilus_pleurotaenia,1,1,2,2,0,0,3
Hypsoblennius_robustus,1,?,1,?,1,0,3
Corydoras_paragua,1,?,2,?,1,0,3
Myripristis_formosa,?,1,?,2,0,1,3
Hoplostethus_rubellopterus,?,1,?,2,0,1,3
Hime_damasi,?,1,?,2,0,1,3
Cynopotamus_kincaidi,1,?,2,?,0,0,3
Trichomycterus_celsae,1,?,1,?,1,0,3
Bagrus_filamentosus,1,?,2,?,1,0,3
Salarias_segmentatus,1,?,1,?,1,0,3
Chaetostoma_taczanowskii,1,?,2,?,1,0,3
Echidna_unicolor,0,0,0,0,1,1,0
Synodus_doaki,?,1,?,2,0,1,3
Umbra_krameri,1,1,2,2,0,0,3
Baryancistrus_beggini,1,?,2,?,1,0,3
Taeniopsetta_radula,1,1,1,1,1,1,3
Hypostomus_hemiurus,1,?,2,?,1,0,3
Alestes_bimaculatus,1,1,2,2,0,0,3
Seriola_lalandi,1,?,1,?,1,0,3
Aspredinichthys_tibicen,1,1,2,2,0,0,3
Lovettia_sealii,1,1,1,2,1,1,3
Radulinus_boleoides,1,?,1,?,1,0,3
Silurus_lanzhouensis,1,?,1,?,1,0,3
Chaunax_stigmaeus,1,?,2,?,1,0,3
Larabicus_quadrilineatus,1,?,1,?,1,0,3
Sardinella_albella,1,1,1,2,1,0,3
Notropis_bairdi,1,1,2,2,0,0,3
Micropanchax_loati,1,?,2,?,1,0,3
Pseudoplatystoma_orinocoense,1,?,2,?,1,0,3
Saurida_isarankurai,?,1,?,2,0,1,3
Prietella_phreatophila,1,1,2,2,0,0,3
Channichthys_mithridatis,1,?,2,?,1,0,3
Trichomycterus_concolor,1,?,1,?,1,0,3
Scopaeocharax_atopodus,?,1,?,2,0,0,3
Mallotus_villosus,1,?,2,?,1,0,3
Prionurus_maculatus,1,1,1,1,1,1,3
Channa_pulchra,1,?,1,?,1,0,3
Torquigener_vicinus,1,1,1,2,1,1,3
Hemilepidotus_gilberti,1,?,1,?,1,0,3
Rhynchactis_leptonema,1,0,1,0,1,1,2
Monolene_maculipinna,1,1,1,1,1,1,3
Bascanichthys_inopinatus,?,0,?,0,0,1,2
Pimelodella_leptosoma,1,?,2,?,1,0,3
Acanthopoma_annectens,1,?,1,?,1,0,3
Corydoras_evelynae,1,?,2,?,1,0,3
Dianema_longibarbis,1,1,2,2,0,0,3
Halicampus_punctatus,?,0,?,0,0,1,2
Atrosalarias_fuscus,1,?,1,?,1,0,3
Apteronotus_macrolepis,1,0,1,0,1,1,2
Parapercis_elongata,1,?,2,?,1,0,3
Akysis_variegatus,1,?,2,?,1,0,3
Phalacronotus_micronemus,1,?,1,?,1,0,3
Planiloricaria_cryptodon,1,?,2,?,1,0,3
Aldrovandia_mediorostris,?,1,?,1,0,1,3
Silurichthys_citatus,1,?,1,?,1,0,3
Hisonotus_laevior,1,?,2,?,0,0,3
Lycodes_turneri,1,?,1,?,1,0,3
Gordiichthys_combibus,?,0,?,0,0,1,2
Lumpenus_fabricii,1,?,1,?,1,0,3
Myrichthys_tigrinus,?,0,?,0,0,1,2
Pseudopoecilia_festae,1,?,2,?,1,0,3
Trichomycterus_piurae,1,?,1,?,1,0,3
Myoxocephalus_jaok,1,?,1,?,1,0,3
Chlidichthys_clibanarius,1,1,1,1,1,1,3
Arothron_inconditus,1,1,1,2,1,1,3
Eustomias_medusa,?,1,?,1,0,1,3
Parapercis_flavescens,1,?,2,?,1,0,3
Desmodema_polystictum,1,0,1,0,0,0,2
Aldrovandia_affinis,?,1,?,1,0,1,3
Thamnaconus_degeni,1,0,1,0,1,1,2
Istiblennius_edentulus,1,?,1,?,1,0,3
Chaetostoma_sericeum,1,?,2,?,1,0,3
Melanocetus_eustalus,1,0,1,0,1,1,2
Notropis_chrosomus,1,1,2,2,0,0,3
Aspidoras_brunneus,1,?,2,?,1,0,3
Parapercis_cylindrica,1,?,2,?,1,0,3
Leptachirus_darwinensis,?,1,?,1,0,1,3
Meiacanthus_anema,1,?,1,?,1,0,3
Otocinclus_flexilis,1,?,2,?,0,0,3
Doras_phlyzakion,1,?,2,?,1,0,3
Eustomias_micraster,?,1,?,1,0,1,3
Gilbertolus_maracaiboensis,1,?,2,?,0,0,3
Macropharyngodon_geoffroy,1,?,1,?,1,0,3
Squaliforma_squalina,1,1,2,2,0,0,3
Symphurus_stigmosus,0,0,0,0,1,1,0
Rhynchocypris_dementjevi,1,?,2,?,1,0,3
Trachinotus_marginatus,1,?,1,?,1,0,3
Gymnothorax_niphostigmus,0,0,0,0,1,1,0
Austrolebias_melanoorus,1,?,1,?,1,0,3
Ostracion_meleagris,1,1,1,2,1,1,3
Phenacorhamdia_boliviana,1,?,2,?,1,0,3
Enigmapercis_acutirostris,1,?,2,?,1,0,3
Serrasalmus_rhombeus,1,1,2,2,0,0,3
Seleniolycus_laevifasciatus,1,?,1,?,1,0,3
Catostomus_commersonii,1,1,2,1,0,0,3
Paraplotosus_albilabris,1,1,2,2,1,0,3
Bagrus_urostigma,1,?,2,?,1,0,3
Cheirodontops_geayi,?,1,?,2,0,0,3
Pseudochromis_flammicauda,1,1,1,1,1,1,3
Eumicrotremus_fedorovi,1,?,1,?,1,0,3
Sternarchella_sima,1,0,2,0,0,0,2
Phalloptychus_januarius,1,?,2,?,1,0,3
Girardinus_microdactylus,1,?,2,?,1,0,3
Gigantactis_balushkini,1,0,1,0,1,1,2
Synodontis_longirostris,1,1,2,2,0,0,3
Squamicreedia_obtusa,1,?,2,?,1,0,3
Corydoras_negro,1,?,2,?,1,0,3
Corydoras_oxyrhynchus,1,?,2,?,1,0,3
Dupouyichthys_sapito,1,?,2,?,0,0,3
Scopelosaurus_lepidus,?,1,?,2,0,1,3
Bovichtus_variegatus,1,?,2,?,0,0,3
Hemibagrus_spilopterus,1,?,2,?,1,0,3
Ompok_rhadinurus,1,?,1,?,1,0,3
Ancistrus_hoplogenys,1,?,2,?,1,0,3
Balistes_rotundatus,1,1,1,2,1,1,3
Paralichthys_patagonicus,1,?,2,?,1,0,3
Symphurus_variegatus,0,0,0,0,1,1,0
Antennablennius_bifilum,1,?,1,?,1,0,3
Psettina_hainanensis,1,1,1,1,1,1,3
Monopterus_cuchia,0,0,0,0,0,0,0
Gambusia_hurtadoi,1,?,2,?,1,0,3
Microphis_caudocarinatus,?,0,?,0,0,1,2
Triodon_macropterus,1,0,1,0,0,0,2
Trichomycterus_chiltoni,1,?,1,?,1,0,3
Alepisaurus_ferox,1,1,2,2,0,0,3
Macroparalepis_macrogeneion,1,1,2,2,1,1,3
Colurodontis_paxmani,1,0,1,0,1,1,2
Gambusia_vittata,1,1,2,2,1,0,3
Chelidonichthys_lucernus,1,?,1,?,1,0,3
Gymnothorax_cribroris,0,0,0,0,1,1,0
Bathysolea_lactea,?,1,?,1,0,1,3
Fundulus_euryzonus,1,?,2,?,1,0,3
Anodontostoma_chacunda,1,1,1,1,1,0,3
Cranoglanis_songhongensis,1,?,2,?,1,0,3
Chaunax_penicillatus,1,?,2,?,1,0,3
Parotocinclus_cristatus,1,?,2,?,1,0,3
Cynoglossus_robustus,0,0,0,0,1,1,0
Sphoeroides_dorsalis,1,1,1,2,1,1,3
Ituglanis_metae,1,1,2,2,0,0,3
Harengula_thrissina,1,?,1,?,1,0,3
Thamnaconus_paschalis,1,0,1,0,1,1,2
Pimelodella_avanhandavae,1,?,2,?,1,0,3
Chasmocranus_longior,1,1,2,2,0,0,3
Trichomycterus_santaeritae,1,?,1,?,1,0,3
Antennablennius_variopunctatus,1,?,1,?,1,0,3
Neosilurus_gjellerupi,1,?,2,?,1,0,3
Chrysichthys_thonneri,1,1,2,2,0,0,3
Idiolychnus_urolampus,?,1,?,2,0,1,3
Diaphus_phillipsi,?,1,?,2,0,1,3
Halieutopsis_margaretae,1,?,2,?,1,0,3
Mystus_rhegma,1,?,2,?,1,0,3
Pimelodella_eigenmanni,1,?,2,?,1,0,3
Psettina_gigantea,1,1,1,1,1,1,3
Ctenolucius_hujeta,1,1,2,2,0,0,3
Astyanax_guianensis,1,?,2,?,1,0,3
Mystus_castaneus,1,?,2,?,1,0,3
Cnesterodon_iguape,1,?,2,?,1,0,3
Xyrauchen_texanus,?,1,?,2,0,0,3
Parapercis_pacifica,1,?,2,?,1,0,3
Prionotus_stephanophrys,1,?,1,?,1,0,3
Corydoras_microcephalus,1,?,2,?,1,0,3
Eustomias_bibulbosus,?,1,?,1,0,1,3
Pterygoplichthys_weberi,1,?,2,?,1,0,3
Canthigaster_jactator,1,1,1,2,1,1,3
Pareuchiloglanis_longicauda,1,?,2,?,1,0,3
Trichomycterus_rubiginosus,1,?,1,?,1,0,3
Aphanius_almiriensis,1,?,1,?,1,0,3
Hypostomus_commersonoides,1,?,2,?,1,0,3
Lampris_guttatus,?,1,?,2,0,0,3
Pseudochromis_melas,1,1,1,1,1,1,3
Triglops_dorothy,1,?,1,?,1,0,3
Lacustricola_myaposae,1,?,2,?,1,0,3
Cephalosilurus_apurensis,1,1,2,2,0,0,3
Panaqolus_gnomus,1,?,2,?,1,0,3
Schilbe_uranoscopus,1,?,1,?,1,0,3
Chrysichthys_brevibarbis,1,1,2,2,0,0,3
Wertheimeria_maculata,1,1,2,2,1,0,3
Halieutaea_fitzsimonsi,1,?,2,?,1,0,3
Histiophryne_cryptacanthus,1,1,1,1,1,1,3
Soleichthys_microcephalus,?,1,?,1,0,1,3
Decodon_puellaris,1,?,1,?,1,0,3
Pellonula_leonensis,1,1,1,1,1,0,3
Gambusia_monticola,1,?,2,?,1,0,3
Pseudorhombus_arsius,1,?,2,?,1,0,3
Rhadinoloricaria_macromystax,1,?,2,?,1,0,3
Blenniella_gibbifrons,1,?,1,?,1,0,3
Stictorhinus_potamius,?,0,?,0,0,1,2
Batrachomoeus_dahli,1,1,2,2,1,1,3
Xiphophorus_mayae,1,?,2,?,1,0,3
Lepthoplosternum_beni,1,?,2,?,1,0,3
Phallichthys_fairweatheri,1,?,2,?,1,0,3
Echidna_catenata,0,0,0,0,1,1,0
Iniistius_dea,1,?,1,?,1,0,3
Mastacembelus_brichardi,1,?,1,?,0,0,3
Mimoblennius_atrocinctus,1,?,1,?,1,0,3
Astronesthes_dupliglandis,?,1,?,1,0,1,3
Thryssa_hamiltonii,?,1,?,2,0,0,3
Nettenchelys_inion,0,0,0,0,1,1,0
Psettina_filimana,1,1,1,1,1,1,3
Chaetostoma_lineopunctatum,1,?,2,?,1,0,3
Neostethus_ctenophorus,1,?,1,?,1,0,3
